BHID;FROM;TO;LITO;feglc;siglc;pglc;alglc;mnglc;pfglc;tiglc;mgglc;caglc;foglc;peso
OUFFD066;56.56;65.15;IGO;48.6738;27.0858;0.03675;0.525;0.0126;-99;-99;-99;-99;-99;3.19
OUFFD066;65.15;75.11;IGO;48.16875;29.4462;0.01575;0.6867;0.01365;-99;0.00945;-99;-99;-99;3.19
OUFFD066;75.11;82.4;IGO;49.0035;26.7372;0.01995;0.4809;0.01995;-99;-99;-99;-99;-99;3.19
OUFFD066;82.4;88.29;IGO;48.68325;25.82055;0.03255;0.6804;0.0126;-99;0.0105;-99;-99;-99;3.19
OUFFD067;0;8.51;CG;58.8294;10.8906;0.0378;2.5515;0.01785;-99;0.03885;-99;-99;-99;2.88
OUFFD067;8.51;9.25;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
OUFFD067;9.25;12.69;IGO;40.9374;25.1496;0.06405;0.6741;0.00735;-99;0.0084;-99;-99;-99;3.19
OUFFD067;12.69;20.51;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD067;20.51;30.18;IGO;43.42905;26.13765;0.0756;0.3675;0.00735;-99;-99;-99;-99;-99;3.19
OUFFD067;30.18;39.05;IGO;46.16115;22.19805;0.0588;0.9597;0.0105;-99;-99;-99;-99;-99;3.19
OUFFD067;39.05;46.59;IGO;39.9924;29.18265;0.0735;0.39585;0.01365;-99;-99;-99;-99;-99;3.19
OUFFD067;46.59;55.05;IGO;44.7594;24.63825;0.0651;0.4683;0.02205;-99;-99;-99;-99;-99;3.19
OUFFD067;55.05;63.08;IGO;41.3301;30.3177;0.0441;1.008;0.0147;-99;0.02205;-99;-99;-99;3.19
OUFFD067;63.08;70.43;IGO;40.95105;32.27175;0.0525;0.7014;0.00945;-99;0.0126;-99;-99;-99;3.19
OUFFD067;70.43;78.41;IGO;41.01825;28.3815;0.05985;0.7308;0.00735;-99;0.0147;-99;-99;-99;3.19
OUFFD067;78.41;85.66;IGO;35.5908;36.87285;0.04725;0.49035;0.00945;-99;-99;-99;-99;-99;3.19
OUFFD067;85.66;94.29;IGO;38.0982;32.69175;0.0567;0.86625;0.0147;-99;0.02205;-99;-99;-99;3.19
OUFFD067;94.29;103.9;IGO;35.4354;38.54865;0.02415;0.91035;0.0777;-99;0.02625;-99;-99;-99;3.19
OUFFD067;103.9;115;IGO;36.4749;34.104;0.0798;1.0584;0.0168;-99;0.0546;-99;-99;-99;3.19
OUFFD071;0;6;CG;65.25015;0.66885;0.1365;3.4419;0.0084;-99;1.27155;-99;-99;-99;2.88
OUFFD071;6;12.05;CG;57.78675;0.6237;0.14805;7.63035;0.0042;-99;1.4994;-99;-99;-99;2.88
OUFFD071;12.05;18.35;CG;62.3028;0.43785;0.2121;3.77685;0.00525;-99;1.20855;-99;-99;-99;2.88
OUFFD071;18.35;24.35;CG;63.43365;0.74445;0.20055;3.8157;0.03675;-99;0.58485;-99;-99;-99;2.88
OUFFD071;24.35;30.05;HF;69.74205;0.7959;0.03255;1.23795;0.04515;-99;0.05355;-99;-99;-99;3.14
OUFFD071;30.05;35.75;HGO;66.90075;2.52735;0.07875;1.84275;0.06195;-99;0.05145;-99;-99;-99;4.42
OUFFD071;35.75;41.62;HGO;66.801;3.19725;0.0735;1.7661;0.06405;-99;0.0315;-99;-99;-99;4.42
OUFFD071;41.62;44.74;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD071;44.74;49.41;HF;67.0383;3.7485;0.0378;2.3688;0.08295;-99;0.02415;-99;-99;-99;3.14
OUFFD071;49.41;56.15;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD071;56.15;63.95;HGO;67.8111;1.12455;0.0903;1.8585;0.05145;-99;0.0441;-99;0.01995;-99;4.42
OUFFD071;63.95;66.34;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD071;66.34;72.1;HGO;66.07125;2.90955;0.10185;1.82385;0.042;-99;0.0567;-99;0.00105;-99;4.42
OUFFD071;72.1;76.9;IGO;60.15555;7.7826;0.08085;1.58865;0.01995;-99;0.0651;-99;0.01995;-99;3.19
OUFFD071;76.9;82.45;IGO;45.1605;20.67135;0.0903;1.72305;0.0105;-99;0.06825;-99;0.01995;-99;3.19
OUFFD071;82.45;90;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD072;0;3.48;CG;51.5508;1.3944;0.0882;9.9498;0.00525;-99;1.83225;-99;0.02205;-99;2.88
OUFFD072;3.48;27.25;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD072;27.25;33.35;HF;68.52405;0.79065;0.0546;2.0517;0.17745;-99;0.1428;-99;0.021;-99;3.14
OUFFD072;33.35;40.15;HF;68.9787;0.6321;0.05145;2.4381;0.0147;-99;0.1848;-99;-99;-99;3.14
OUFFD072;40.15;46.1;HF;67.75545;2.8875;0.07035;1.69995;0.0189;-99;0.05355;-99;-99;-99;3.14
OUFFD072;46.1;51.85;HF;68.82015;2.56515;0.0546;1.14765;0.00735;-99;0.08295;-99;-99;-99;3.14
OUFFD072;51.85;56.3;IFR;66.0261;6.5856;0.0357;0.6363;0.0273;-99;0.0252;-99;0.0189;-99;2.47
OUFFD072;56.3;62.3;IFR;65.6901;7.2324;0.042;0.8484;0.01365;-99;0.01155;-99;0.01995;-99;2.47
OUFFD072;62.3;68;IGO;58.28235;16.7853;0.03255;0.55125;0.00735;-99;0.0042;-99;0.0189;-99;3.19
OUFFD072;68;77.55;IGO;54.18945;22.35135;0.0294;0.5565;0.0126;-99;-99;-99;0.0189;-99;3.19
OUFFD072;77.55;83.55;IGO;45.51015;33.81315;0.01575;0.30975;0.0021;-99;0.0042;-99;0.01785;-99;3.19
OUFFD072;83.55;87.05;IGO;44.49375;33.51495;0.02625;0.33285;0.01155;-99;0.0021;-99;0.0168;-99;3.19
OUFFD072;87.05;87.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD074;0;7.2;CG;59.3229;0.65625;0.1008;6.0795;0.0168;-99;0.6132;-99;0.0189;-99;2.88
OUFFD074;7.2;13.15;HGO;66.02085;0.96075;0.0735;2.5284;0.02625;-99;0.08925;-99;0.01995;-99;4.42
OUFFD074;13.15;19.57;HGO;64.4007;0.7014;0.06825;2.2554;0.0147;-99;0.126;-99;0.0189;-99;4.42
OUFFD074;19.57;25.6;IGO;60.17025;0.4914;0.11025;3.7968;0.0063;-99;0.27195;-99;0.01785;-99;3.19
OUFFD074;25.6;30.1;HGO;65.9001;1.0248;0.0609;1.78185;0.02835;-99;0.04725;-99;0.021;-99;4.42
OUFFD074;30.1;35.25;HGO;66.1668;0.75705;0.07035;2.15355;0.0252;-99;0.02625;-99;0.01995;-99;4.42
OUFFD074;35.25;40.1;HGO;66.8031;0.88515;0.11655;1.2705;0.0252;-99;0.02835;-99;0.0189;-99;4.42
OUFFD074;40.1;44.55;HGO;67.29765;2.40765;0.0966;0.6825;0.03255;-99;0.0084;-99;0.01995;-99;4.42
OUFFD074;44.55;50.25;HGO;68.2626;1.89945;0.10395;0.56385;0.0462;-99;0.0105;-99;0.021;-99;4.42
OUFFD074;50.25;55.05;HGO;67.60845;1.72305;0.09765;0.64365;0.0441;-99;0.00735;-99;0.01995;-99;4.42
OUFFD074;55.05;61.1;HGO;64.4406;4.5528;0.1827;0.71505;0.147;-99;0.00525;-99;0.01995;-99;4.42
OUFFD074;61.1;67.6;HGO;62.90235;7.7805;0.10605;0.4095;0.0546;-99;0.0042;-99;0.01995;-99;4.42
OUFFD074;67.6;73.1;IGO;57.32265;12.4866;0.07035;0.3003;0.03465;-99;-99;-99;0.0189;-99;3.19
OUFFD074;73.1;79.6;IGO;55.22685;17.1024;0.07035;0.33075;0.021;-99;0.0021;-99;0.0189;-99;3.19
OUFFD074;79.6;84.9;IGO;49.8729;24.31905;0.0483;0.2835;0.02625;-99;0.0021;-99;0.01785;-99;3.19
OUFFD074;84.9;90;IGO;36.1851;40.84395;0.0567;0.252;0.02205;-99;-99;-99;0.0168;-99;3.19
OUFFD075;0;5.05;IGO;46.51815;27.38085;0.04725;3.297;0.0588;-99;-99;-99;0.01995;-99;3.19
OUFFD075;5.05;10.95;IGO;46.3533;27.85965;0.04305;3.17625;0.06615;-99;-99;-99;0.0189;-99;3.19
OUFFD075;10.95;15.55;IGO;46.53075;28.8477;0.03885;2.5557;0.1113;-99;0.00525;-99;0.0189;-99;3.19
OUFFD075;15.55;21.05;IGO;46.2672;27.3819;0.0567;2.59035;0.25725;-99;0.0063;-99;0.01995;-99;3.19
OUFFD075;21.05;25.65;IGO;40.5951;31.059;0.0966;2.48955;0.95025;-99;0.00315;-99;0.021;-99;3.19
OUFFD075;25.65;31.3;IGO;46.053;29.78115;0.04515;1.764;0.2142;-99;0.00525;-99;0.01785;-99;3.19
OUFFD075;31.3;36.65;IGO;44.7657;31.83495;0.04515;0.79905;0.01995;-99;0.00525;-99;0.01785;-99;3.19
OUFFD075;36.65;43.85;IGO;44.77515;32.90595;0.03045;0.4998;0.01155;-99;0.0042;-99;0.0168;-99;3.19
OUFFD075;43.85;47.4;IGO;41.7816;34.89885;0.0336;0.7329;0.0126;-99;0.00315;-99;0.0189;-99;3.19
OUFFD075;47.4;52.6;IGO;37.17;38.4825;0.04305;0.86625;0.0084;-99;0.00735;-99;0.01785;-99;3.19
OUFFD075;52.6;56.85;IGO;38.2662;34.55235;0.11655;0.9828;0.00945;-99;0.00735;-99;0.01995;-99;3.19
OUFFD075;56.85;61;IGO;41.2692;33.6882;0.0336;0.69405;0.0063;-99;-99;-99;0.01575;-99;3.19
OUFFD075;61;65.75;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD075;65.75;66.95;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD075;66.95;72.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
OUFFD075;72.2;76.1;IGO;34.1502;43.09515;0.0042;0.47145;0.0021;-99;0.00105;-99;0.0147;-99;3.19
OUFFD075;76.1;80;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;0;6.7;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;6.7;13.4;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;13.4;44.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;44.2;47.5;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;47.5;57.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;57.1;64.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;64.1;70.4;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;70.4;105.9;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;105.9;119;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;119;120;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;120;123;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S006;123;128.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S008;0;17;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S008;17;30;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S008;30;34.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S008;34.5;68;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S008;68;93;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S008;93;100;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S009;0;17;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S009;17;46.8;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S009;46.8;59.5;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S009;59.5;60.6;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S009;60.6;71.8;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S009;71.8;75;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S009;75;100;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S012;0;3;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S012;3;8.8;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S012;8.8;13.2;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;13.2;58.75;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S012;58.75;60.65;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;60.65;62.5;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;62.5;63.25;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;63.25;64;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;64;70.65;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;70.65;72.55;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;72.55;85.9;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;85.9;92.15;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;92.15;93.75;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;93.75;97.35;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;97.35;103.5;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;103.5;106;HF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.14
S012;106;111.3;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S012;111.3;113.1;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;0;0.5;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S013;0.5;3.05;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S013;3.05;4.3;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S013;4.3;15.8;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S013;15.8;85.3;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;85.3;91.75;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;91.75;92.65;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;92.65;99.25;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S013;99.25;102.6;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S013;102.6;118.35;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;118.35;120.45;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;120.45;120.8;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;120.8;121.3;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;121.3;122.3;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;122.3;126.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;126.75;131.95;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S013;131.95;135.05;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;0;3.05;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S014;3.05;13.25;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S014;13.25;28.25;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;28.25;29.35;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;29.35;31.95;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;31.95;32.7;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;32.7;33.55;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;33.55;35.05;HGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;4.42
S014;35.05;41.88;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S014;41.88;44.65;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;44.65;46.5;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;46.5;49.9;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;49.9;52.15;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S014;52.15;61.45;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;61.45;74;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;74;81.6;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;81.6;92.8;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;92.8;94.7;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;94.7;95.75;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;95.75;109.3;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;109.3;110.65;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;110.65;114.05;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S014;114.05;120.35;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;0;5.45;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S016;5.45;16.55;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;16.55;19.05;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;19.05;20.4;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;20.4;21.9;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;21.9;24.35;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;24.35;24.8;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S016;24.8;58.25;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S017;0;0.7;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S017;0.7;7.7;CG;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.88
S017;7.7;14.15;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S017;14.15;17;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S017;17;19.55;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S017;19.55;50.2;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
S018;0;0.8;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;0.8;3.6;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;3.6;6.12;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;6.12;12.6;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;12.6;26.1;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;26.1;55.5;IFR;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;55.5;56;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;56;60.8;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;60.8;74.7;IF;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;2.47
S018;74.7;77.3;IC;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV01;0;7.7;IGO;61.5048;1.61595;0.0777;6.12255;-99;9.1245;-99;-99;-99;-99;3.19
SV01;7.7;15.4;HGO;66.192;1.67895;0.06405;3.12795;-99;5.64165;-99;-99;-99;-99;4.42
SV01;15.4;23.1;HGO;65.4276;3.69705;0.07665;1.63905;-99;5.9682;-99;-99;-99;-99;4.42
SV01;23.1;30.8;HGO;66.26865;3.2403;0.08505;0.7749;-99;6.2454;-99;-99;-99;-99;4.42
SV01;30.8;38.8;HGO;65.80665;5.082;0.0819;1.0122;-99;4.2861;-99;-99;-99;-99;4.42
SV01;38.8;46;HF;67.68825;5.3907;0.04725;0.8211;-99;2.07795;-99;-99;-99;-99;3.14
SV01;46;54.65;IFR;63.4305;10.80135;0.0546;1.38495;-99;2.13255;-99;-99;-99;-99;2.47
SV01;54.65;62.7;IFR;57.05595;17.6778;0.07875;1.6527;-99;3.31695;-99;-99;-99;-99;2.47
SV01;62.7;70.4;IGO;57.75315;15.60195;0.0966;1.0794;-99;5.05365;-99;-99;-99;-99;3.19
SV01;70.4;78.1;IGO;55.3098;20.2461;0.0777;0.37905;-99;4.69245;-99;-99;-99;-99;3.19
SV01;78.1;85.8;IGO;49.88655;28.3143;0.08295;0.58905;-99;4.12545;-99;-99;-99;-99;3.19
SV01;85.8;93.5;IF;50.106;29.5365;0.07035;0.30135;-99;2.71215;-99;-99;-99;-99;2.47
SV01;93.5;100;IF;46.74915;34.5114;0.05145;0.6342;-99;2.92845;-99;-99;-99;-99;2.47
SV02;0;7.7;HGO;64.30095;1.35135;0.126;4.20315;-99;7.14315;-99;-99;-99;-99;4.42
SV02;7.7;15.4;HGO;66.8199;2.3604;0.0945;0.58695;-99;6.0228;-99;-99;-99;-99;4.42
SV02;15.4;23.1;HGO;64.62015;3.18465;0.1113;1.44165;-99;7.6524;-99;-99;-99;-99;4.42
SV02;23.1;30.8;HGO;62.0991;9.0594;0.07665;2.9757;-99;4.0782;-99;-99;-99;-99;4.42
SV02;30.8;38.5;HGO;64.07415;1.55925;0.0882;4.4688;-99;7.3836;-99;-99;-99;-99;4.42
SV02;38.5;43.6;HGO;66.7401;2.42655;0.13335;0.9744;-99;5.89365;-99;-99;-99;-99;4.42
SV02;43.6;50.75;HGO;65.9022;2.15775;0.08295;1.92465;-99;6.5079;-99;-99;-99;-99;4.42
SV02;50.75;56;IGO;56.2065;13.35285;0.1113;5.18805;-99;5.4705;-99;-99;-99;-99;3.19
SV02;56;60.9;IGO;51.69675;16.9491;0.13755;5.1198;-99;8.4945;-99;-99;-99;-99;3.19
SV02;60.9;67.2;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
SV02;67.2;71.5;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
SV03;0;7;CG;53.3547;1.37235;0.1323;14.3409;-99;11.8902;-99;-99;-99;-99;2.88
SV03;7;14.1;CG;56.6811;1.80285;0.1155;9.2988;-99;11.97525;-99;-99;-99;-99;2.88
SV03;14.1;36.3;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
SV03;36.3;42;IGO;61.71795;8.169;0.15015;1.8501;-99;6.30315;-99;-99;-99;-99;3.19
SV03;42;48;IGO;54.7764;15.4329;0.23625;1.16865;-99;9.1455;-99;-99;-99;-99;3.19
SV03;48;50;IGO;59.75655;6.9825;0.23625;1.1571;-99;10.12725;-99;-99;-99;-99;3.19
SV04;0;7;HGO;61.41135;0.84;0.0903;6.2832;-99;10.0338;-99;-99;-99;-99;4.42
SV04;7;14;HGO;66.927;0.903;0.0609;2.8917;-99;5.4558;-99;-99;-99;-99;4.42
SV04;14;21;HGO;64.06365;1.4238;0.0903;4.45095;-99;7.54215;-99;-99;-99;-99;4.42
SV04;21;28;HGO;62.58525;1.74195;0.1281;3.48075;-99;10.11465;-99;-99;-99;-99;4.42
SV04;28;35;HGO;64.72725;2.23545;0.11655;2.31315;-99;7.5012;-99;-99;-99;-99;4.42
SV04;35;43;HGO;63.1533;2.8539;0.09975;3.46185;-99;8.1711;-99;-99;-99;-99;4.42
SV04;43;51;HGO;64.13715;2.44965;0.1323;2.9652;-99;7.644;-99;-99;-99;-99;4.42
SV04;51;58.8;IGO;50.6289;20.70705;0.1155;3.97635;-99;6.92265;-99;-99;-99;-99;3.19
SV04;58.8;61;IGO;46.6914;33.6924;0.0546;1.38495;-99;2.9841;-99;-99;-99;-99;3.19
SV04;61;68;IGO;52.20705;21.9282;0.09555;2.6544;-99;4.6473;-99;-99;-99;-99;3.19
SV04;68;82;IGO;51.2862;18.6333;0.1407;5.3214;-99;6.7221;-99;-99;-99;-99;3.19
SV04;82;89;IGO;54.39;13.4211;0.1995;3.4272;-99;8.69085;-99;-99;-99;-99;3.19
SV04;89;93.7;IGO;49.7679;19.26225;0.12075;6.1131;-99;7.65555;-99;-99;-99;-99;3.19
SV04;93.7;100;FL;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
SV05;0;6.08;CG;62.44875;2.17035;0.1008;3.78315;-99;9.69675;-99;-99;-99;-99;2.88
SV05;6.08;13;HGO;64.95825;1.76085;0.0798;2.5977;-99;8.23305;-99;-99;-99;-99;4.42
SV05;13;19.3;HGO;64.5897;2.3478;0.1302;1.18755;-99;9.0573;-99;-99;-99;-99;4.42
SV05;19.3;51.25;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;51.25;56.15;HGO;62.94015;5.95875;0.1092;0.4326;-99;7.42665;-99;-99;-99;-99;4.42
SV05;56.15;59.3;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;59.3;65.66;HGO;63.30345;5.35815;0.1092;0.5859;-99;7.5516;-99;-99;-99;-99;4.42
SV05;65.66;67.4;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;67.4;71.05;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;71.05;74;IN;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;74;80;IGO;60.95775;8.48925;0.07035;4.61685;-99;4.67985;-99;-99;-99;-99;3.19
SV05;80;82.78;IGO;61.69485;12.53595;0.08925;0.53445;-99;3.59205;-99;-99;-99;-99;3.19
SV05;82.78;85.78;IGO;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;3.19
SV05;85.78;94;IGO;50.00625;26.00745;0.0735;1.7115;-99;5.40645;-99;-99;-99;-99;3.19
SV05;94;100.4;IGO;46.6809;32.907;0.063;0.67725;-99;4.10445;-99;-99;-99;-99;3.19
SV05;100.4;106.6;IF;47.6511;32.5332;0.05775;0.6195;-99;3.0282;-99;-99;-99;-99;2.47
SV05;106.6;112;IF;47.84535;33.2514;0.04515;0.5502;-99;2.3625;-99;-99;-99;-99;2.47
SV05;112;115.9;IF;52.353;25.11285;0.1092;0.29715;-99;3.8661;-99;-99;-99;-99;2.47
SV05;115.9;124;IF;44.8896;37.8189;0.04515;0.50505;-99;2.18715;-99;-99;-99;-99;2.47
SV05;124;131.65;IF;44.08005;39.6606;0.03885;0.96495;-99;1.51305;-99;-99;-99;-99;2.47
SV06;0;1.2;HGO;67.18425;1.45635;0.15225;1.0836;-99;5.94405;-99;-99;-99;-99;4.42
SV06;1.2;8;HGO;68.42955;1.42065;0.08505;2.29425;-99;3.58155;-99;-99;-99;-99;4.42
